YEAR,MONTH,DAY,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,3,1,NK,ORD,MYR,63,55,0,0,,0,0,55,0,0
2015,3,1,EV,ORD,PIT,-2,-8,0,0,,,,,,
2015,3,1,EV,ORD,RIC,2,-19,0,0,,,,,,
2015,3,1,EV,ORD,CLT,6,12,0,0,,,,,,
2015,3,1,OO,ORD,MKE,3,5,0,0,,,,,,
2015,3,1,OO,ORD,MKE,3,-3,0,0,,,,,,
2015,3,1,EV,ORD,ATW,16,11,0,0,,,,,,
2015,3,1,DL,ORD,ATL,146,132,0,0,,0,0,1,131,0
2015,3,1,UA,ORD,BOS,76,57,0,0,,0,0,44,13,0
2015,3,1,MQ,ORD,TOL,23,18,0,0,,0,0,9,9,0
2015,3,1,EV,ORD,TYS,19,22,0,0,,3,0,5,14,0
2015,3,1,OO,ORD,SPI,-5,-11,0,0,,,,,,
2015,3,1,AA,ORD,SJC,-3,12,0,0,,,,,,
2015,3,1,AA,ORD,FLL,4,-8,0,0,,,,,,
2015,3,1,MQ,ORD,IND,33,31,0,0,,0,0,0,11,20
2015,3,1,OO,ORD,MKG,2,1,0,0,,,,,,
2015,3,1,EV,ORD,GRB,-2,-7,0,0,,,,,,
2015,3,1,UA,ORD,LGA,98,82,0,0,,76,0,0,6,0
2015,3,1,UA,ORD,EWR,,,0,1,B,,,,,
2015,3,1,MQ,ORD,CMI,15,21,0,0,,6,0,15,0,0
2015,3,1,MQ,ORD,GRB,153,170,0,0,,17,0,153,0,0
2015,3,1,OO,ORD,SBN,89,82,0,0,,0,0,13,69,0
2015,3,1,OO,ORD,DCA,69,62,0,0,,0,0,62,0,0
2015,3,1,UA,ORD,PHL,,,0,1,A,,,,,
2015,3,1,EV,ORD,PIA,-3,-6,0,0,,,,,,
2015,3,1,OO,ORD,MSN,36,31,0,0,,0,0,0,31,0
2015,3,1,AA,ORD,LGA,,,0,1,B,,,,,
2015,3,1,UA,ORD,IAH,87,76,0,0,,0,0,76,0,0
2015,3,1,US,ORD,PHX,73,95,0,0,,22,0,5,68,0
2015,3,1,EV,ORD,STL,10,2,0,0,,,,,,
2015,3,1,OO,ORD,MSP,8,6,0,0,,,,,,
2015,3,1,MQ,ORD,CMH,110,118,0,0,,8,0,20,90,0
2015,3,1,MQ,ORD,BUF,28,13,0,0,,,,,,
2015,3,1,OO,ORD,MSP,24,24,0,0,,0,0,24,0,0
2015,3,1,MQ,ORD,SGF,62,60,0,0,,0,0,0,49,11
2015,3,1,UA,ORD,LAX,67,75,0,0,,8,0,67,0,0
2015,3,1,UA,ORD,SFO,29,26,0,0,,0,0,26,0,0
2015,3,1,AA,ORD,DCA,18,40,0,0,,22,0,18,0,0
2015,3,1,MQ,ORD,EVV,,,0,1,A,,,,,
2015,3,1,MQ,ORD,CLE,78,89,0,0,,11,0,22,56,0
2015,3,1,AA,ORD,SAN,82,106,0,0,,24,0,82,0,0
2015,3,1,AA,ORD,SNA,0,18,0,0,,18,0,0,0,0
2015,3,1,B6,ORD,BOS,91,84,0,0,,0,0,4,80,0
2015,3,1,OO,ORD,LNK,-3,3,0,0,,,,,,
2015,3,1,NK,ORD,RSW,194,190,0,0,,0,0,190,0,0
2015,3,1,MQ,ORD,DAY,,,0,1,B,,,,,
2015,3,1,MQ,ORD,MEM,89,100,0,0,,11,0,5,84,0
2015,3,1,UA,ORD,DEN,0,0,0,0,,,,,,
2015,3,1,OO,ORD,IND,68,67,0,0,,0,0,13,54,0
2015,3,1,OO,ORD,SLC,62,92,0,0,,30,0,44,18,0
2015,3,1,OO,ORD,MBS,-4,-4,0,0,,,,,,
2015,3,1,AS,ORD,PDX,-4,-15,0,0,,,,,,
2015,3,1,UA,ORD,PHX,163,168,0,0,,5,0,66,97,0
2015,3,1,UA,ORD,SNA,1,14,0,0,,,,,,
2015,3,1,NK,ORD,FLL,63,56,0,0,,1,0,14,41,0
2015,3,1,VX,ORD,LAX,-7,32,0,0,,32,0,0,0,0
2015,3,1,OO,ORD,DSM,31,44,0,0,,13,0,22,9,0
2015,3,1,AA,ORD,DFW,79,79,0,0,,0,0,19,60,0
2015,3,1,UA,ORD,AUS,10,-1,0,0,,,,,,
2015,3,1,AA,ORD,LAX,17,24,0,0,,7,0,17,0,0
2015,3,1,EV,ORD,CLE,53,43,0,0,,0,0,1,42,0
2015,3,1,OO,ORD,ICT,14,18,0,0,,4,0,14,0,0
2015,3,1,OO,ORD,BOI,17,45,0,0,,28,0,0,17,0
2015,3,1,MQ,ORD,DSM,13,13,0,0,,,,,,
2015,3,1,OO,ORD,FWA,11,11,0,0,,,,,,
2015,3,1,EV,ORD,FSD,5,21,0,0,,16,0,5,0,0
2015,3,1,UA,ORD,MSY,31,41,0,0,,10,0,31,0,0
2015,3,1,EV,ORD,OKC,0,9,0,0,,,,,,
2015,3,1,MQ,ORD,MSP,84,90,0,0,,6,0,41,43,0
2015,3,1,UA,ORD,LAS,47,83,0,0,,36,0,47,0,0
2015,3,1,EV,ORD,CID,17,17,0,0,,0,0,12,5,0
2015,3,1,EV,ORD,MOB,98,97,0,0,,0,0,93,4,0
2015,3,1,OO,ORD,ASE,29,48,0,0,,19,0,0,29,0
2015,3,1,AA,ORD,LGA,,,0,1,B,,,,,
2015,3,1,NK,ORD,LGA,,,0,1,B,,,,,
2015,3,1,AA,ORD,CLT,20,1,0,0,,,,,,
2015,3,1,AA,ORD,TUL,50,49,0,0,,0,0,34,15,0
2015,3,1,DL,ORD,ATL,25,24,0,0,,0,0,12,12,0
2015,3,1,UA,ORD,LGA,,,0,1,B,,,,,
2015,3,1,EV,ORD,CLT,30,23,0,0,,0,0,0,23,0
2015,3,1,EV,ORD,CVG,16,20,0,0,,4,0,0,16,0
2015,3,1,MQ,ORD,MQT,22,28,0,0,,6,0,22,0,0
2015,3,1,EV,ORD,BNA,25,35,0,0,,10,0,25,0,0
2015,3,1,UA,ORD,CMH,57,45,0,0,,0,0,43,2,0
2015,3,1,AA,ORD,TPA,-1,-17,0,0,,,,,,
2015,3,1,UA,ORD,EWR,,,0,1,B,,,,,
2015,3,1,MQ,ORD,MSN,-4,61,0,0,,61,0,0,0,0
2015,3,1,OO,ORD,MKE,-1,-17,0,0,,,,,,
2015,3,1,UA,ORD,SFO,191,205,0,0,,14,0,191,0,0
2015,3,1,UA,ORD,IAD,30,21,0,0,,0,0,10,11,0
2015,3,1,OO,ORD,CHO,68,63,0,0,,0,0,31,32,0
2015,3,1,UA,ORD,BWI,85,92,0,0,,7,0,85,0,0
2015,3,1,UA,ORD,IAH,56,50,0,0,,0,0,26,24,0
2015,3,1,UA,ORD,TPA,15,3,0,0,,,,,,
2015,3,1,UA,ORD,CLE,17,6,0,0,,,,,,
2015,3,1,AA,ORD,SFO,47,57,0,0,,10,0,47,0,0
2015,3,1,UA,ORD,BOS,9,-8,0,0,,,,,,
2015,3,1,UA,ORD,DCA,13,11,0,0,,,,,,
2015,3,1,UA,ORD,MCO,4,-8,0,0,,,,,,
2015,3,1,UA,ORD,LAX,33,62,0,0,,29,0,33,0,0
2015,3,1,UA,ORD,RIC,22,10,0,0,,,,,,
2015,3,1,EV,ORD,HPN,9,21,0,0,,12,0,9,0,0
2015,3,1,OO,ORD,MSP,4,2,0,0,,,,,,
2015,3,1,US,ORD,CLT,6,2,0,0,,,,,,
2015,3,1,MQ,ORD,XNA,,,0,1,A,,,,,
2015,3,1,OO,ORD,COS,24,38,0,0,,14,0,15,9,0
2015,3,1,EV,ORD,TYS,24,11,0,0,,,,,,
2015,3,1,AA,ORD,STL,19,25,0,0,,6,0,8,11,0
2015,3,1,EV,ORD,SYR,30,19,0,0,,19,0,0,0,0
2015,3,1,OO,ORD,AVL,-2,-10,0,0,,,,,,
2015,3,1,B6,ORD,JFK,116,105,0,0,,0,0,0,0,105
2015,3,1,UA,ORD,BDL,39,19,0,0,,0,0,12,7,0
2015,3,1,EV,ORD,ABE,25,18,0,0,,0,0,0,18,0
2015,3,1,AA,ORD,BOS,7,-9,0,0,,,,,,
2015,3,1,UA,ORD,DTW,109,79,0,0,,0,0,41,38,0
2015,3,1,MQ,ORD,DTW,,,0,1,B,,,,,
2015,3,1,OO,ORD,SLC,-4,20,0,0,,20,0,0,0,0
2015,3,1,UA,ORD,MDT,51,29,0,0,,0,0,5,24,0
2015,3,1,OO,ORD,ATL,56,58,0,0,,2,0,0,56,0
2015,3,1,MQ,ORD,CMH,109,102,0,0,,0,0,102,0,0
2015,3,1,MQ,ORD,CVG,7,1,0,0,,,,,,
2015,3,1,MQ,ORD,CMI,6,5,0,0,,,,,,
2015,3,1,UA,ORD,PHL,61,40,0,0,,40,0,0,0,0
2015,3,1,AA,ORD,LGA,,,0,1,B,,,,,
2015,3,1,AA,ORD,RSW,92,80,0,0,,0,0,80,0,0
2015,3,1,AA,ORD,DFW,20,17,0,0,,0,0,1,16,0
2015,3,1,NK,ORD,DFW,48,67,0,0,,19,0,0,48,0
2015,3,1,F9,ORD,DEN,17,42,0,0,,25,0,0,17,0
2015,3,1,MQ,ORD,HPN,,,0,1,B,,,,,
2015,3,1,AA,ORD,PSP,75,102,0,0,,27,0,5,70,0
2015,3,1,US,ORD,PHL,,,0,1,B,,,,,
2015,3,1,AA,ORD,RNO,140,156,0,0,,16,0,41,99,0
2015,3,1,EV,ORD,SCE,43,45,0,0,,2,0,0,43,0
2015,3,1,MQ,ORD,SGF,8,23,0,0,,15,0,8,0,0
2015,3,1,OO,ORD,MKE,0,10,0,0,,,,,,
2015,3,1,EV,ORD,BHM,-1,-8,0,0,,,,,,
2015,3,1,AA,ORD,PBI,88,84,0,0,,0,0,84,0,0
2015,3,1,EV,ORD,DAY,17,4,0,0,,,,,,
2015,3,1,MQ,ORD,BNA,30,19,0,0,,0,0,19,0,0
2015,3,1,MQ,ORD,LEX,3,7,0,0,,,,,,
2015,3,1,UA,ORD,EWR,,,0,1,B,,,,,
2015,3,1,UA,ORD,LGA,29,6,0,0,,,,,,
2015,3,1,AA,ORD,MIA,17,-4,0,0,,,,,,
2015,3,1,EV,ORD,CAE,22,29,0,0,,7,0,13,9,0
2015,3,1,UA,ORD,SFO,31,34,0,0,,3,0,18,13,0
2015,3,1,AA,ORD,LAX,20,38,0,0,,18,0,20,0,0
2015,3,1,DL,ORD,ATL,19,-2,0,0,,,,,,
2015,3,1,MQ,ORD,BMI,145,139,0,0,,0,0,139,0,0
2015,3,1,UA,ORD,IAH,175,178,0,0,,3,0,144,31,0
2015,3,1,EV,ORD,CLE,1,-11,0,0,,,,,,
2015,3,1,EV,ORD,ROA,-7,-3,0,0,,,,,,
2015,3,1,MQ,ORD,SUX,34,35,0,0,,1,0,22,12,0
2015,3,1,MQ,ORD,MHK,3,17,0,0,,17,0,0,0,0
2015,3,1,EV,ORD,PVD,,,0,1,B,,,,,
2015,3,1,UA,ORD,MIA,141,127,0,0,,0,0,18,109,0
2015,3,1,MQ,ORD,CWA,1,-4,0,0,,,,,,
2015,3,1,EV,ORD,ERI,12,-3,0,0,,,,,,
2015,3,1,AA,ORD,SNA,10,16,0,0,,6,0,10,0,0
2015,3,1,AS,ORD,SEA,-6,-19,0,0,,,,,,
2015,3,1,DL,ORD,MSP,11,6,0,0,,,,,,
2015,3,1,UA,ORD,DEN,29,41,0,0,,12,0,29,0,0
2015,3,1,MQ,ORD,XNA,,,0,1,A,,,,,
2015,3,1,EV,ORD,FNT,-3,-13,0,0,,,,,,
2015,3,1,UA,ORD,ROC,110,102,0,0,,0,0,102,0,0
2015,3,1,UA,ORD,ALB,5,-4,0,0,,,,,,
2015,3,1,UA,ORD,RSW,-3,-26,0,0,,,,,,
2015,3,1,NK,ORD,MSP,69,74,0,0,,5,0,8,61,0
2015,3,1,AA,ORD,TUS,23,42,0,0,,19,0,4,19,0
2015,3,1,MQ,ORD,CMH,227,218,0,0,,0,0,144,74,0
2015,3,1,EV,ORD,CRW,-2,-7,0,0,,,,,,
2015,3,1,EV,ORD,SAV,59,57,0,0,,0,0,57,0,0
2015,3,1,MQ,ORD,LSE,28,27,0,0,,0,0,9,18,0
2015,3,1,AA,ORD,MCO,20,9,0,0,,,,,,
2015,3,1,AA,ORD,LGA,,,0,1,B,,,,,
2015,3,1,AA,ORD,FLL,-3,-12,0,0,,,,,,
2015,3,1,UA,ORD,PIT,,,0,1,B,,,,,
2015,3,1,EV,ORD,CAK,95,113,0,0,,18,0,0,95,0
2015,3,1,MQ,ORD,TVC,14,8,0,0,,,,,,
2015,3,1,MQ,ORD,MLI,34,39,0,0,,5,0,2,32,0
2015,3,1,MQ,ORD,COU,63,49,0,0,,0,0,0,36,13
2015,3,1,EV,ORD,JAN,5,-15,0,0,,,,,,
2015,3,1,EV,ORD,MSN,84,70,0,0,,0,0,70,0,0
2015,3,1,EV,ORD,SGF,61,54,0,0,,15,0,0,39,0
2015,3,1,EV,ORD,GSP,0,-17,0,0,,,,,,
2015,3,1,EV,ORD,CWA,38,29,0,0,,0,0,29,0,0
2015,3,1,EV,ORD,LNK,13,28,0,0,,15,0,13,0,0
2015,3,1,OO,ORD,FSD,135,142,0,0,,7,0,106,29,0
2015,3,1,AA,ORD,BOS,-5,3,0,0,,,,,,
2015,3,1,AA,ORD,PHX,89,114,0,0,,25,0,89,0,0
2015,3,1,UA,ORD,SNA,,,0,1,B,,,,,
2015,3,1,EV,ORD,FAR,35,33,0,0,,0,0,21,12,0
2015,3,1,MQ,ORD,RST,38,38,0,0,,0,0,38,0,0
2015,3,1,OO,ORD,SLC,9,35,0,0,,26,0,9,0,0
2015,3,1,AA,ORD,STL,230,235,0,0,,5,0,90,140,0
2015,3,1,UA,ORD,LAX,19,36,0,0,,17,0,15,4,0
2015,3,1,MQ,ORD,BNA,151,158,0,0,,7,0,0,148,3
2015,3,1,MQ,ORD,ALO,-5,-2,0,0,,,,,,
2015,3,1,OO,ORD,COS,32,50,0,0,,18,0,26,6,0
2015,3,1,UA,ORD,SEA,55,36,0,0,,0,0,29,7,0
2015,3,1,UA,ORD,MSY,137,122,0,0,,0,0,22,100,0
2015,3,1,UA,ORD,SAN,10,27,0,0,,17,0,10,0,0
2015,3,1,MQ,ORD,EVV,27,24,0,0,,0,0,24,0,0
2015,3,1,OO,ORD,ICT,15,26,0,0,,11,0,15,0,0
2015,3,1,NK,ORD,IAH,204,201,0,0,,1,0,49,151,0
2015,3,1,UA,ORD,SFO,61,65,0,0,,4,0,24,37,0
2015,3,1,UA,ORD,PHX,27,33,0,0,,6,0,20,7,0
2015,3,1,UA,ORD,PDX,168,156,0,0,,0,0,78,78,0
2015,3,1,MQ,ORD,HSV,28,14,0,0,,,,,,
2015,3,1,OO,ORD,SBN,8,1,0,0,,,,,,
2015,3,1,UA,ORD,LGA,,,0,1,B,,,,,
2015,3,1,AA,ORD,LAX,43,52,0,0,,9,0,10,25,8
2015,3,1,EV,ORD,MCI,1,7,0,0,,,,,,
2015,3,1,AA,ORD,DFW,-1,0,0,0,,,,,,
2015,3,1,UA,ORD,MSP,7,-6,0,0,,,,,,
2015,3,1,EV,ORD,GSO,19,31,0,0,,12,0,4,15,0
2015,3,1,MQ,ORD,FAR,33,32,0,0,,0,0,32,0,0
2015,3,1,UA,ORD,LAS,,,0,1,B,,,,,
2015,3,1,MQ,ORD,CMH,9,11,0,0,,,,,,
2015,3,1,MQ,ORD,CMI,41,72,0,0,,31,0,41,0,0
2015,3,1,UA,ORD,OMA,155,172,0,0,,17,0,81,74,0
2015,3,1,MQ,ORD,AZO,164,189,0,0,,25,0,164,0,0
2015,3,1,MQ,ORD,MDT,54,45,0,0,,0,0,31,14,0
2015,3,1,MQ,ORD,TYS,30,53,0,0,,23,0,0,18,12
2015,3,1,MQ,ORD,XNA,77,83,0,0,,6,0,26,51,0
2015,3,1,UA,ORD,SAT,108,86,0,0,,0,0,22,64,0
2015,3,1,AA,ORD,DCA,46,,1,0,,,,,,
2015,3,1,EV,ORD,BNA,6,2,0,0,,,,,,
2015,3,1,MQ,ORD,MSN,14,33,0,0,,19,0,0,0,14
2015,3,1,OO,ORD,DFW,28,38,0,0,,10,0,0,28,0
2015,3,1,OO,ORD,DSM,-2,-3,0,0,,,,,,
2015,3,1,AA,ORD,SEA,3,-2,0,0,,,,,,
2015,3,1,AA,ORD,AUS,210,205,0,0,,0,0,108,97,0
2015,3,1,UA,ORD,DEN,123,120,0,0,,0,0,30,90,0
2015,3,1,MQ,ORD,GRB,16,16,0,0,,0,0,0,7,9
2015,3,1,MQ,ORD,RIC,107,94,0,0,,0,0,50,44,0
2015,3,1,EV,ORD,IAD,9,1,0,0,,,,,,
2015,3,1,EV,ORD,PIT,44,47,0,0,,3,0,2,42,0
2015,3,1,UA,ORD,SMF,35,52,0,0,,17,0,35,0,0
2015,3,1,US,ORD,CLT,-1,-18,0,0,,,,,,
2015,3,1,OO,ORD,CID,7,0,0,0,,,,,,
2015,3,1,EV,ORD,TVC,-1,-14,0,0,,,,,,
2015,3,1,EV,ORD,LEX,24,26,0,0,,2,0,0,24,0
2015,3,1,EV,ORD,ELM,6,-4,0,0,,,,,,
2015,3,1,OO,ORD,DCA,,,0,1,A,,,,,
2015,3,1,OO,ORD,MKE,-5,-22,0,0,,,,,,
2015,3,1,OO,ORD,PAH,0,12,0,0,,,,,,
2015,3,1,EV,ORD,IND,45,33,0,0,,0,0,0,33,0
2015,3,1,NK,ORD,BWI,83,65,0,0,,65,0,0,0,0
2015,3,1,AA,ORD,MSP,43,46,0,0,,3,0,0,43,0
2015,3,1,UA,ORD,IAH,5,-1,0,0,,,,,,
2015,3,1,EV,ORD,CLE,5,-11,0,0,,,,,,
2015,3,1,EV,ORD,LAN,6,37,0,0,,31,0,4,2,0
2015,3,1,EV,ORD,CLT,0,2,0,0,,,,,,
2015,3,1,EV,ORD,ATW,24,33,0,0,,9,0,6,18,0
2015,3,1,MQ,ORD,CVG,-1,2,0,0,,,,,,
2015,3,1,UA,ORD,PHL,90,76,0,0,,0,0,76,0,0
2015,3,1,AA,ORD,RDU,104,95,0,0,,0,0,95,0,0
2015,3,1,UA,ORD,BOS,17,9,0,0,,,,,,
2015,3,1,MQ,ORD,GRR,105,111,0,0,,6,0,105,0,0
2015,3,1,EV,ORD,BUF,-1,-8,0,0,,,,,,
2015,3,1,OO,ORD,SPI,-1,1,0,0,,,,,,
2015,3,1,AA,ORD,DEN,50,71,0,0,,21,0,0,0,50
2015,3,1,MQ,ORD,PIA,45,61,0,0,,16,0,45,0,0
2015,3,1,NK,ORD,PHX,80,117,0,0,,117,0,0,0,0
2015,3,1,OO,ORD,CMX,-3,4,0,0,,,,,,
2015,3,1,OO,ORD,DLH,36,42,0,0,,6,0,6,30,0
2015,3,1,OO,ORD,EAU,1,-6,0,0,,,,,,
2015,3,1,EV,ORD,GRB,1,-3,0,0,,,,,,
2015,3,1,AA,ORD,SAN,73,94,0,0,,21,0,73,0,0
2015,3,1,AA,ORD,LAS,10,62,0,0,,52,0,1,9,0
2015,3,1,MQ,ORD,FNT,-3,-2,0,0,,,,,,
2015,3,1,MQ,ORD,CMI,63,90,0,0,,27,0,63,0,0
2015,3,1,MQ,ORD,CID,121,122,0,0,,1,0,19,102,0
2015,3,1,MQ,ORD,CMH,,,0,1,A,,,,,
2015,3,1,F9,ORD,LAS,-4,116,0,0,,116,0,0,0,0
2015,3,1,MQ,ORD,FWA,-5,20,0,0,,20,0,0,0,0
2015,3,1,NK,ORD,DEN,,,0,1,A,,,,,
2015,3,1,OO,ORD,DAY,10,5,0,0,,,,,,
2015,3,1,OO,ORD,MSN,27,24,0,0,,0,0,0,24,0
2015,3,1,MQ,ORD,OKC,8,8,0,0,,,,,,
2015,3,1,MQ,ORD,DBQ,-5,-7,0,0,,,,,,
2015,3,1,MQ,ORD,TOL,11,33,0,0,,22,0,0,0,11
2015,3,1,MQ,ORD,LIT,15,13,0,0,,,,,,
2015,3,1,UA,ORD,MSP,27,18,0,0,,0,0,18,0,0
2015,3,1,MQ,ORD,MEM,95,101,0,0,,6,0,29,66,0
2015,3,1,AA,ORD,DCA,72,64,0,0,,0,0,64,0,0
2015,3,1,AA,ORD,DFW,5,9,0,0,,,,,,
2015,3,1,MQ,ORD,DAY,5,33,0,0,,33,0,0,0,0
2015,3,1,MQ,ORD,DSM,3,13,0,0,,,,,,
2015,3,1,MQ,ORD,MSP,1,8,0,0,,,,,,
2015,3,2,AA,ORD,MIA,-4,-13,0,0,,,,,,
2015,3,2,US,ORD,PHX,25,33,0,0,,8,0,25,0,0
2015,3,2,UA,ORD,IAH,136,115,0,0,,0,0,115,0,0
2015,3,2,NK,ORD,FLL,634,631,0,0,,0,0,631,0,0
2015,3,2,UA,ORD,DEN,-3,-5,0,0,,,,,,
2015,3,2,AA,ORD,FLL,-8,-27,0,0,,,,,,
2015,3,2,DL,ORD,ATL,0,-10,0,0,,,,,,
2015,3,2,US,ORD,CLT,-3,-18,0,0,,,,,,
2015,3,2,NK,ORD,LGA,97,91,0,0,,0,0,91,0,0
2015,3,2,AA,ORD,MIA,75,78,0,0,,3,0,75,0,0
2015,3,2,AA,ORD,PBI,-5,-15,0,0,,,,,,
2015,3,2,B6,ORD,BOS,-7,-18,0,0,,,,,,
2015,3,2,UA,ORD,EWR,269,266,0,0,,0,0,63,203,0
2015,3,2,UA,ORD,MCO,-5,-11,0,0,,,,,,
2015,3,2,UA,ORD,LGA,1,-15,0,0,,,,,,
2015,3,2,UA,ORD,DCA,104,103,0,0,,0,0,103,0,0
2015,3,2,UA,ORD,SFO,73,83,0,0,,10,0,73,0,0
2015,3,2,US,ORD,PHL,-3,-20,0,0,,,,,,
2015,3,2,F9,ORD,MIA,0,2,0,0,,,,,,
2015,3,2,AA,ORD,DFW,-1,-6,0,0,,,,,,
2015,3,2,AA,ORD,LGA,-1,-7,0,0,,,,,,
2015,3,2,OO,ORD,BOS,0,-16,0,0,,,,,,
2015,3,2,OO,ORD,MBS,-12,-6,0,0,,,,,,
2015,3,2,OO,ORD,CMH,21,14,0,0,,,,,,
2015,3,2,AA,ORD,DCA,3,-5,0,0,,,,,,
2015,3,2,OO,ORD,FWA,-5,-13,0,0,,,,,,
2015,3,2,AA,ORD,DFW,11,9,0,0,,,,,,
2015,3,2,OO,ORD,ATL,34,24,0,0,,0,0,11,13,0
2015,3,2,AA,ORD,LGA,8,3,0,0,,,,,,
2015,3,2,UA,ORD,DFW,-5,-11,0,0,,,,,,
2015,3,2,EV,ORD,STL,12,0,0,0,,,,,,
2015,3,2,UA,ORD,IAH,-1,-19,0,0,,,,,,
2015,3,2,EV,ORD,BHM,3,-4,0,0,,,,,,
2015,3,2,MQ,ORD,HPN,-4,-2,0,0,,,,,,
2015,3,2,NK,ORD,RSW,56,42,0,0,,42,0,0,0,0
2015,3,2,OO,ORD,MSP,10,-6,0,0,,,,,,
2015,3,2,MQ,ORD,IND,82,86,0,0,,14,0,16,56,0
2015,3,2,MQ,ORD,SDF,19,6,0,0,,,,,,
2015,3,2,DL,ORD,ATL,0,-13,0,0,,,,,,
2015,3,2,DL,ORD,DTW,-5,-23,0,0,,,,,,
2015,3,2,UA,ORD,LGA,2,-7,0,0,,,,,,
2015,3,2,UA,ORD,EWR,10,-5,0,0,,,,,,
2015,3,2,US,ORD,PHX,15,14,0,0,,,,,,
2015,3,2,OO,ORD,DCA,8,2,0,0,,,,,,
2015,3,2,UA,ORD,SFO,3,12,0,0,,,,,,
2015,3,2,AA,ORD,FLL,-6,-32,0,0,,,,,,
2015,3,2,F9,ORD,PHX,11,45,0,0,,34,0,11,0,0
2015,3,2,MQ,ORD,CID,-5,-10,0,0,,,,,,
2015,3,2,MQ,ORD,CMH,-1,-4,0,0,,,,,,
2015,3,2,EV,ORD,ROA,-3,-9,0,0,,,,,,
2015,3,2,UA,ORD,LAX,1,10,0,0,,,,,,
2015,3,2,OO,ORD,MKE,3,-12,0,0,,,,,,
2015,3,2,EV,ORD,BUF,-2,-15,0,0,,,,,,
2015,3,2,EV,ORD,BNA,-3,-2,0,0,,,,,,
2015,3,2,AA,ORD,MCO,-3,-16,0,0,,,,,,
2015,3,2,AA,ORD,TPA,-4,-12,0,0,,,,,,
2015,3,2,US,ORD,CLT,18,12,0,0,,,,,,
2015,3,2,NK,ORD,LAX,-2,30,0,0,,30,0,0,0,0
2015,3,2,AA,ORD,LGA,9,14,0,0,,,,,,
2015,3,2,AA,ORD,DFW,-3,-4,0,0,,,,,,
2015,3,2,AA,ORD,MIA,-4,-21,0,0,,,,,,
2015,3,2,AA,ORD,RSW,-7,-11,0,0,,,,,,
2015,3,2,UA,ORD,BDL,-2,-25,0,0,,,,,,
2015,3,2,UA,ORD,BWI,-1,-23,0,0,,,,,,
2015,3,2,US,ORD,PHL,19,-8,0,0,,,,,,
2015,3,2,EV,ORD,GRR,2,-7,0,0,,,,,,
2015,3,2,F9,ORD,ATL,94,94,0,0,,32,0,41,21,0
2015,3,2,MQ,ORD,CLE,18,25,0,0,,7,0,7,11,0
2015,3,2,EV,ORD,PIT,23,15,0,0,,0,0,0,0,15
2015,3,2,AA,ORD,AUS,-3,2,0,0,,,,,,
2015,3,2,MQ,ORD,CVG,,,0,1,B,,,,,
2015,3,2,MQ,ORD,MSN,3,31,0,0,,31,0,0,0,0
2015,3,2,OO,ORD,CID,-3,0,0,0,,,,,,
2015,3,2,OO,ORD,DSM,-4,-14,0,0,,,,,,
2015,3,2,EV,ORD,LEX,4,-7,0,0,,,,,,
2015,3,2,MQ,ORD,GRR,-4,2,0,0,,,,,,
2015,3,2,MQ,ORD,BUF,,,0,1,B,,,,,
2015,3,2,MQ,ORD,RIC,,,0,1,B,,,,,
2015,3,2,OO,ORD,OMA,-4,2,0,0,,,,,,
2015,3,2,EV,ORD,CAK,18,9,0,0,,,,,,
2015,3,2,EV,ORD,HPN,36,26,0,0,,26,0,0,0,0
2015,3,2,OO,ORD,SLC,2,20,0,0,,18,0,2,0,0
2015,3,2,EV,ORD,SDF,14,-2,0,0,,,,,,
2015,3,2,UA,ORD,DEN,0,16,0,0,,16,0,0,0,0
2015,3,2,MQ,ORD,DAY,-2,-5,0,0,,,,,,
2015,3,2,UA,ORD,PHL,9,-10,0,0,,,,,,
2015,3,2,EV,ORD,CLE,-3,-14,0,0,,,,,,
2015,3,2,AA,ORD,LAX,-1,15,0,0,,15,0,0,0,0
2015,3,2,AA,ORD,BOS,-1,-13,0,0,,,,,,
2015,3,2,AA,ORD,MIA,-3,-25,0,0,,,,,,
2015,3,2,DL,ORD,ATL,-1,9,0,0,,,,,,
2015,3,2,UA,ORD,EWR,0,-8,0,0,,,,,,
2015,3,2,UA,ORD,LGA,4,2,0,0,,,,,,
2015,3,2,EV,ORD,TUL,6,14,0,0,,,,,,
2015,3,2,MQ,ORD,XNA,2,1,0,0,,,,,,
2015,3,2,OO,ORD,FAR,-1,1,0,0,,,,,,
2015,3,2,OO,ORD,DCA,-4,-17,0,0,,,,,,
2015,3,2,UA,ORD,PHX,-1,-1,0,0,,,,,,
2015,3,2,EV,ORD,LNK,0,11,0,0,,,,,,
2015,3,2,MQ,ORD,RST,-6,3,0,0,,,,,,
2015,3,2,NK,ORD,MSY,22,8,0,0,,,,,,
2015,3,2,EV,ORD,SBN,-4,-13,0,0,,,,,,
2015,3,2,AA,ORD,PHX,5,13,0,0,,,,,,
2015,3,2,EV,ORD,ICT,-1,8,0,0,,,,,,
2015,3,2,EV,ORD,CVG,10,0,0,0,,,,,,
2015,3,2,UA,ORD,SFO,14,16,0,0,,2,0,14,0,0
